iter,tiempo,memoria_MB
143,0.13389945030212402,198.1484375
144,0.13628244400024414,191.21875
145,0.10180783271789551,196.7421875
146,0.14300775527954102,194.66015625
147,0.1454458236694336,199.359375
148,0.14329934120178223,189.734375
149,0.14142584800720215,198.70703125
150,0.13281774520874023,192.765625
151,0.11312270164489746,198.328125
152,0.13267087936401367,191.2421875
153,0.11488914489746094,198.671875
154,0.11220002174377441,189.8359375
155,0.1397414207458496,201.28515625
156,0.13039541244506836,194.69921875
157,0.13712453842163086,197.99609375
158,0.08802342414855957,195.5390625
159,0.10860562324523926,198.53125
160,0.15613436698913574,192.9140625
161,0.12436079978942871,200.5625
162,0.14066576957702637,191.41796875
163,0.05042672157287598,196.17578125
164,0.13845586776733398,199.89453125
165,0.1433103084564209,191.9140625
166,0.11990118026733398,199.25390625
167,0.12477684020996094,200.82421875
168,0.07625722885131836,201.375
169,0.10728859901428223,198.25390625
170,0.1678159236907959,202.828125
171,0.13076329231262207,194.33203125
172,0.17872262001037598,201.0703125
173,0.17231178283691406,194.07421875
174,0.1357109546661377,197.546875
175,0.11046433448791504,201.83203125
176,0.15547418594360352,195.4140625
177,0.14295506477355957,202.46875
178,0.12141609191894531,199.140625
179,0.15381789207458496,204.2109375
180,0.13673925399780273,192.765625
181,0.12004208564758301,202.98046875
182,0.1391150951385498,195.29296875
183,0.10204362869262695,200.05859375
184,0.0964813232421875,196.23828125
185,0.14291834831237793,201.4296875
186,0.1177823543548584,200.57421875
187,0.13446450233459473,202.34375
188,0.1381227970123291,199.7578125
189,0.14358901977539062,203.0234375
190,0.17376160621643066,197.01953125
191,0.1474142074584961,203.109375
192,0.15401387214660645,196.70703125
193,0.14191007614135742,201.12890625
194,0.09589958190917969,194.22265625
195,0.12318229675292969,202.60546875
196,0.15957403182983398,197.51953125
197,0.13414430618286133,203.25390625
198,0.13608503341674805,194.80078125
199,0.14345407485961914,205.125
200,0.13309931755065918,196.21875
201,0.12397098541259766,203.6328125
202,0.15515947341918945,206.2421875
203,0.1246805191040039,201.0546875
204,0.13239169120788574,204.04296875
205,0.12928318977355957,200.4375
206,0.14747142791748047,207.19140625
207,0.17889618873596191,198.66015625
208,0.15208673477172852,205.54296875
209,0.17249608039855957,198.484375
210,0.15501117706298828,201.203125
211,0.13373041152954102,205.1640625
212,0.11841869354248047,206.4453125
213,0.17153644561767578,206.609375
214,0.15625596046447754,204.37890625
215,0.12668108940124512,206.1015625
216,0.10964655876159668,200.81640625
217,0.16038727760314941,208.67578125
218,0.14853525161743164,208.203125
219,0.15470409393310547,206.015625
220,0.12026453018188477,205.95703125
221,0.14965462684631348,204.24609375
222,0.128065824508667,206.921875
223,0.11241698265075684,204.44140625
224,0.14194703102111816,206.109375
225,0.12272167205810547,203.41015625
226,0.13051700592041016,206.83984375
227,0.1804666519165039,204.3359375
228,0.14746427536010742,209.71875
229,0.14859676361083984,200.9765625
230,0.13501214981079102,206.55859375
231,0.13939785957336426,205.94921875
232,0.14337396621704102,207.64453125
233,0.12195038795471191,210.22265625
234,0.09275078773498535,207.0390625
235,0.13962459564208984,205.51953125
236,0.14316582679748535,207.47265625
237,0.16433072090148926,206.734375
238,0.14816570281982422,205.01953125
239,0.1882784366607666,209.40625
240,0.14638209342956543,206.21484375
241,0.10900592803955078,207.79296875
242,0.12505412101745605,206.234375
243,0.1508042812347412,207.1796875
244,0.14827680587768555,206.34765625
245,0.14619040489196777,208.484375
246,0.1296687126159668,206.50390625
247,0.14173483848571777,207.40625
248,0.16018319129943848,201.06640625
249,0.1709589958190918,205.18359375
250,0.14807748794555664,210.6484375
251,0.1381070613861084,207.53125
252,0.11936068534851074,209.77734375
253,0.13885188102722168,206.28125
254,0.14429306983947754,211.390625
255,0.1287517547607422,207.18359375
256,0.13533782958984375,210.984375
257,0.11847043037414551,207.20703125
258,0.13594460487365723,212.203125
259,0.1499922275543213,207.92578125
260,0.14627575874328613,204.4609375
261,0.13746976852416992,207.42578125
262,0.15089035034179688,207.94921875
263,0.15163278579711914,212.9609375
264,0.11921262741088867,206.1640625
265,0.13061809539794922,211.7734375
266,0.12296891212463379,207.64453125
267,0.11928606033325195,211.7265625
268,0.07097864151000977,213.02734375
269,0.1335763931274414,208.171875
270,0.0998685359954834,211.91796875
271,0.16169404983520508,204.8046875
272,0.14055204391479492,210.87890625
273,0.10771656036376953,208.5625
274,0.1405622959136963,212.96875
275,0.12476229667663574,208.30859375
276,0.12219834327697754,211.54296875
277,0.12013578414916992,208.16015625
278,0.09020185470581055,210.44921875
279,0.12722110748291016,208.4453125
280,0.14752817153930664,213.99609375
281,0.1311650276184082,208.7265625
282,0.1624622344970703,213.9609375
283,0.11689186096191406,209.796875
284,0.1409914493560791,213.37109375
285,0.13796353340148926,205.5
286,0.1363356113433838,214.171875
287,0.11996841430664062,209.26171875
288,0.14092659950256348,215.2578125
289,0.17816638946533203,215.58984375
290,0.17249369621276855,212.3046875
291,0.15807604789733887,213.91015625
292,0.11569976806640625,209.35546875
293,0.1152496337890625,212.2734375
294,0.12394309043884277,211.47265625
295,0.1112363338470459,213.0234375
296,0.13643693923950195,209.859375
297,0.11481189727783203,214.7890625
298,0.11079859733581543,212.51953125
299,0.12182402610778809,215.33203125
300,0.10786628723144531,208.8046875
301,0.11661195755004883,214.75
302,0.14035654067993164,209.76171875
303,0.12716984748840332,214.703125
304,0.12436509132385254,216.15625
305,0.14257335662841797,215.27734375
306,0.13119077682495117,211.8515625
307,0.1390819549560547,214.9453125
308,0.14799141883850098,212.62109375
309,0.15835022926330566,215.74609375
310,0.1698927879333496,209.73828125
311,0.11597704887390137,215.62109375
312,0.12157368659973145,212.76171875
313,0.13969969749450684,215.66796875
314,0.10847902297973633,213.34375
315,0.1130836009979248,214.59765625
316,0.17765045166015625,211.72265625
317,0.16084742546081543,215.78125
318,0.1101377010345459,214.55078125
319,0.15222859382629395,212.625
320,0.12982892990112305,218.578125
321,0.14577388763427734,214.9921875
322,0.14778614044189453,215.39453125
323,0.13915157318115234,216.578125
324,0.09897303581237793,216.640625
325,0.12153172492980957,210.76171875
326,0.14603447914123535,216.234375
327,0.14910197257995605,214.96484375
328,0.13782882690429688,217.3359375
329,0.12769842147827148,216.41796875
330,0.13033342361450195,219.78125
331,0.12594127655029297,213.17578125
332,0.15878510475158691,218.20703125
333,0.1367175579071045,213.7734375
334,0.12458586692810059,219.0703125
335,0.1346116065979004,214.0390625
336,0.1437220573425293,220.49609375
337,0.13197898864746094,214.640625
338,0.1354362964630127,217.6953125
339,0.13747644424438477,215.984375
340,0.14824247360229492,218.453125
341,0.15607500076293945,216.51171875
342,0.14962482452392578,217.15625
343,0.14585161209106445,219.5078125
344,0.12178444862365723,214.609375
345,0.1493833065032959,218.765625
346,0.13018345832824707,215.44140625
347,0.13817620277404785,223.35546875
348,0.11133027076721191,217.125
349,0.13341760635375977,222.27734375
350,0.1546485424041748,215.3359375
351,0.14829134941101074,221.59765625
352,0.16666245460510254,218.32421875
353,0.13803720474243164,221.01171875
354,0.1426863670349121,221.65625
355,0.14247822761535645,217.6953125
356,0.13852620124816895,221.359375
357,0.11830854415893555,217.33203125
358,0.10632729530334473,219.921875
359,0.1416459083557129,221.77734375
360,0.13019657135009766,221.1015625
361,0.12337803840637207,223.08984375
362,0.14330554008483887,226.125
363,0.12903213500976562,217.5234375
364,0.11825299263000488,220.91015625
365,0.10301423072814941,222.34375
366,0.17989015579223633,215.3125
367,0.14203453063964844,218.62109375
368,0.1877586841583252,223.5234375
369,0.1596057415008545,221.0859375
370,0.1144559383392334,222.4296875
371,0.1273486614227295,216.6328125
372,0.14723968505859375,222.57421875
373,0.13626313209533691,217.71484375
374,0.14202189445495605,221.70703125
375,0.14141178131103516,219.81640625
376,0.17764830589294434,222.88671875
377,0.14429521560668945,224.87109375
378,0.1644742488861084,221.0
379,0.13919687271118164,225.94921875
380,0.10807585716247559,218.12890625
381,0.1293196678161621,225.2265625
382,0.12139749526977539,219.3046875
383,0.1208035945892334,224.83984375
384,0.1220710277557373,219.75
385,0.13723230361938477,225.61328125
386,0.13842535018920898,219.9296875
387,0.08599686622619629,221.81640625
388,0.12202906608581543,218.18359375
389,0.13887381553649902,223.609375
390,0.1208031177520752,220.84765625
391,0.13257503509521484,224.04296875
392,0.14406871795654297,221.53515625
393,0.08882713317871094,223.84765625
394,0.14639663696289062,222.47265625
395,0.11987543106079102,227.5
396,0.14368200302124023,221.109375
397,0.1199655532836914,224.08984375
398,0.08720517158508301,225.00390625
399,0.13845062255859375,225.63671875
400,0.14518284797668457,227.1171875
401,0.1355595588684082,226.890625
402,0.1738274097442627,220.92578125
403,0.10889458656311035,225.48828125
404,0.15468049049377441,222.125
405,0.11432170867919922,226.17578125
406,0.13827872276306152,221.7265625
407,0.1255018711090088,226.8515625
408,0.12268424034118652,220.62890625
409,0.09045934677124023,225.99609375
410,0.14709758758544922,220.6640625
411,0.13138031959533691,227.28125
412,0.1128549575805664,222.4375
413,0.1472463607788086,225.21484375
414,0.12716197967529297,225.39453125
415,0.13964152336120605,226.484375
416,0.09787559509277344,224.81640625
417,0.1441020965576172,229.5234375
418,0.1389329433441162,225.1796875
419,0.1472911834716797,229.38671875
420,0.11577773094177246,225.5546875
421,0.13130950927734375,229.3046875
422,0.14553093910217285,227.55078125
423,0.15106821060180664,226.84375
424,0.2294166088104248,221.71875
425,0.23978257179260254,228.28515625
426,0.1659400463104248,226.25390625
427,0.142075777053833,229.64453125
428,0.15198040008544922,225.99609375
429,0.17316913604736328,227.98046875
430,0.1712779998779297,225.984375
431,0.1181638240814209,224.984375
432,0.134521484375,230.9453125
433,0.09572291374206543,230.05078125
434,0.12134194374084473,233.2421875
435,0.14018511772155762,230.76953125
436,0.1284177303314209,230.8828125
437,0.1426537036895752,226.15234375
438,0.14643645286560059,229.6796875
439,0.13782453536987305,225.65234375
440,0.17934322357177734,232.73046875
441,0.13101983070373535,226.27734375
442,0.16203880310058594,232.53515625
443,0.1306459903717041,226.5859375
444,0.14156103134155273,230.1796875
445,0.12403702735900879,233.35546875
446,0.10570359230041504,234.0234375
447,0.13791513442993164,227.29296875
448,0.12262916564941406,231.640625
449,0.17286372184753418,227.23046875
450,0.12961053848266602,226.53515625
451,0.1270453929901123,231.5859375
452,0.16786956787109375,227.49609375
453,0.15485906600952148,232.85546875
454,0.13423919677734375,228.44140625
455,0.08862185478210449,232.25390625
456,0.1464977264404297,230.734375
457,0.11237001419067383,234.21484375
458,0.12876176834106445,230.3359375
459,0.14740681648254395,232.14453125
460,0.1053316593170166,227.66796875
461,0.1421055793762207,234.19921875
462,0.1613926887512207,227.8515625
463,0.0830678939819336,231.75390625
464,0.08310627937316895,226.515625
465,0.13750958442687988,236.140625
466,0.10971307754516602,234.91796875
467,0.14522743225097656,237.48828125
468,0.14040160179138184,231.30859375
469,0.14131569862365723,235.078125
470,0.13519620895385742,230.67578125
471,0.12397408485412598,235.05859375
472,0.12156915664672852,228.71875
473,0.09634876251220703,234.37109375
474,0.14081764221191406,230.10546875
475,0.13365769386291504,234.89453125
476,0.1096639633178711,235.01953125
477,0.12908148765563965,237.04296875
478,0.11618471145629883,237.01953125
479,0.13199710845947266,238.68359375
480,0.1364729404449463,231.34375
481,0.1499474048614502,233.97265625
482,0.1322021484375,231.51953125
483,0.13602447509765625,235.8984375
484,0.1361997127532959,228.96484375
485,0.150282621383667,234.58984375
486,0.12295174598693848,231.15234375
487,0.11922335624694824,235.0
488,0.16382527351379395,232.65625
489,0.14699745178222656,238.4765625
490,0.13317251205444336,230.98046875
491,0.12497115135192871,238.3359375
492,0.12291526794433594,231.9921875
493,0.11703181266784668,237.34375
494,0.09737682342529297,230.890625
495,0.14701128005981445,239.04296875
496,0.1375131607055664,237.4375
497,0.13492536544799805,238.73046875
498,0.15904498100280762,231.99609375
499,0.13472294807434082,239.61328125
500,0.07675790786743164,239.46875
501,0.11767148971557617,238.609375
502,0.10915255546569824,231.6328125
503,0.13526415824890137,236.8125
504,0.14702582359313965,232.24609375
505,0.15163898468017578,238.9140625
506,0.1728522777557373,233.59765625
507,0.12442827224731445,237.57421875
508,0.18004059791564941,235.1484375
509,0.1659855842590332,239.6640625
510,0.13682794570922852,242.41015625
511,0.1352519989013672,240.375
512,0.09386777877807617,231.8359375
513,0.14078545570373535,240.58203125
514,0.12723851203918457,236.2734375
515,0.044500112533569336,238.89453125
516,0.10979700088500977,233.11328125
517,0.14002275466918945,240.08984375
518,0.09799003601074219,240.1328125
519,0.1448531150817871,244.96484375
520,0.12057709693908691,235.70703125
521,0.11746597290039062,238.765625
522,0.15038108825683594,236.13671875
523,0.12707924842834473,240.5390625
524,0.1681842803955078,235.8671875
525,0.13468694686889648,240.04296875
526,0.13702964782714844,238.36328125
527,0.13258576393127441,241.80859375
528,0.14443373680114746,235.296875
529,0.12048554420471191,239.48046875
530,0.1361072063446045,236.8828125
531,0.11466193199157715,240.8515625
532,0.1558704376220703,235.41015625
533,0.11277318000793457,242.19140625
534,0.10660266876220703,235.20703125
535,0.13681674003601074,241.32421875
536,0.06006813049316406,241.734375
537,0.10517740249633789,242.765625
538,0.11433696746826172,244.01171875
539,0.1434929370880127,245.28515625
540,0.11662173271179199,236.328125
541,0.10745692253112793,241.9609375
542,0.12761330604553223,245.3046875
543,0.13368511199951172,245.14453125
544,0.13679838180541992,246.11328125
545,0.12443161010742188,246.5234375
546,0.08542776107788086,244.91796875
547,0.13572168350219727,236.0
548,0.13846302032470703,243.33984375
549,0.10497617721557617,235.421875
550,0.13193559646606445,242.3828125
551,0.15839529037475586,239.6328125
552,0.1323537826538086,244.12109375
553,0.11518549919128418,244.67578125
554,0.13635492324829102,245.41796875
555,0.12327957153320312,246.0546875
556,0.14900612831115723,247.79296875
557,0.11428666114807129,246.671875
558,0.13198018074035645,248.125
559,0.11224555969238281,238.1796875
560,0.13998937606811523,244.796875
561,0.1403028964996338,239.16015625
562,0.1075131893157959,244.6640625
563,0.12842917442321777,237.67578125
564,0.15442919731140137,246.2578125
565,0.13882923126220703,247.5
566,0.1301569938659668,238.46484375
567,0.12726902961730957,247.859375
568,0.1445913314819336,238.14453125
569,0.13788461685180664,246.01953125
570,0.16336989402770996,241.35546875
571,0.1351029872894287,248.953125
572,0.14635348320007324,241.79296875
573,0.14038753509521484,246.14453125
574,0.12896418571472168,245.5390625
575,0.15019750595092773,248.93359375
576,0.11967325210571289,248.671875
577,0.13033819198608398,250.62109375
578,0.13373112678527832,247.65234375
579,0.1604466438293457,239.609375
580,0.12038850784301758,247.49609375
581,0.12002992630004883,239.89453125
582,0.14926862716674805,246.9765625
583,0.15000700950622559,240.66796875
584,0.12824583053588867,248.1328125
585,0.12837815284729004,238.8046875
586,0.14243793487548828,248.40625
587,0.17203640937805176,241.17578125
588,0.14686155319213867,247.3984375
589,0.16707491874694824,241.0
590,0.11471343040466309,247.7109375
591,0.16079235076904297,242.1640625
592,0.17345905303955078,246.296875
593,0.16468167304992676,241.1171875
594,0.17685246467590332,248.62890625
595,0.14143896102905273,250.796875
596,0.18753552436828613,242.203125
597,0.14862489700317383,245.8515625
598,0.1712794303894043,242.9375
599,0.1250002384185791,249.49609375
600,0.1607375144958496,244.00390625
601,0.10190677642822266,246.8671875
602,0.14968132972717285,242.859375
603,0.14827942848205566,249.5390625
604,0.14193105697631836,241.95703125
605,0.12461614608764648,247.8984375
606,0.13826322555541992,241.3046875
607,0.13556337356567383,250.0390625
608,0.12534451484680176,241.2265625
609,0.12241625785827637,251.390625
610,0.12756013870239258,250.609375
611,0.13392066955566406,248.4765625
612,0.12911772727966309,248.71875
613,0.14098739624023438,252.08203125
614,0.13115835189819336,243.6796875
615,0.13575458526611328,253.609375
616,0.13650774955749512,244.44921875
617,0.14591765403747559,250.16796875
618,0.13216114044189453,245.5078125
619,0.15413880348205566,251.36328125
620,0.18235445022583008,244.54296875
621,0.07680726051330566,251.4765625
622,0.1420271396636963,255.5859375
623,0.12548828125,244.328125
624,0.14284515380859375,251.59375
625,0.10307598114013672,253.48046875
626,0.14126920700073242,255.015625
627,0.15005946159362793,245.87109375
628,0.14698004722595215,253.8203125
629,0.12880325317382812,244.890625
630,0.18255138397216797,252.734375
631,0.1217796802520752,244.95703125
632,0.1453537940979004,249.359375
633,0.20986557006835938,247.1484375
634,0.12962627410888672,252.23828125
635,0.14612793922424316,247.30859375
636,0.1532433032989502,252.03125
637,0.14459490776062012,254.4375
638,0.13143634796142578,253.7265625
639,0.13133525848388672,253.9609375
640,0.15047192573547363,247.8203125
641,0.12244486808776855,251.0078125
642,0.13414669036865234,244.48828125
643,0.12845826148986816,253.046875
644,0.13033270835876465,248.48828125
645,0.13429689407348633,252.328125
646,0.15419220924377441,246.5
647,0.11412525177001953,253.69140625
648,0.13500380516052246,247.86328125
649,0.11207365989685059,252.203125
650,0.1249392032623291,247.83203125
651,0.1493685245513916,254.9609375
652,0.13244247436523438,248.76171875
653,0.17598819732666016,256.50390625
654,0.15216064453125,248.703125
655,0.12136530876159668,255.4296875
656,0.13011741638183594,259.51171875
657,0.14877915382385254,248.11328125
658,0.12057375907897949,255.21484375
659,0.15667390823364258,249.46875
660,0.1213071346282959,256.20703125
661,0.16553616523742676,248.5625
662,0.1533355712890625,257.36328125
663,0.10905289649963379,248.9296875
664,0.12490367889404297,256.09765625
665,0.13229155540466309,251.078125
666,0.13910150527954102,255.6953125
667,0.14408063888549805,249.27734375
668,0.13405513763427734,257.2890625
669,0.14722609519958496,251.27734375
670,0.11860060691833496,257.6640625
671,0.1407766342163086,250.98828125
672,0.11770153045654297,256.0546875
673,0.1453547477722168,250.203125
674,0.14890837669372559,257.3828125
675,0.102386474609375,260.52734375
676,0.11754584312438965,259.625
677,0.13155412673950195,250.9921875
678,0.14418864250183105,258.3515625
679,0.13380146026611328,252.15625
680,0.13944768905639648,258.81640625
681,0.15022826194763184,259.34765625
682,0.12091588973999023,258.609375
683,0.11668896675109863,261.453125
684,0.14515924453735352,261.76171875
685,0.0951235294342041,263.24609375
686,0.14430594444274902,262.53125
687,0.15708374977111816,263.69140625
688,0.14506173133850098,262.51171875
689,0.13466525077819824,262.8828125
690,0.14519071578979492,250.234375
691,0.11469650268554688,258.828125
692,0.17217755317687988,259.23828125
693,0.1665630340576172,260.9765625
694,0.1708087921142578,250.56640625
695,0.15824103355407715,253.13671875
696,0.07399559020996094,256.51171875
697,0.1319739818572998,261.34375
698,0.13834071159362793,254.16015625
699,0.14647507667541504,260.0625
700,0.13107609748840332,261.18359375
701,0.12785863876342773,252.12890625
702,0.13532423973083496,258.8515625
703,0.1379532814025879,256.37109375
704,0.07906913757324219,257.63671875
705,0.14664530754089355,262.00390625
706,0.1367359161376953,261.07421875
707,0.10047197341918945,263.12109375
708,0.1198267936706543,253.46875
709,0.0808417797088623,257.55859375
710,0.13308167457580566,254.5546875
711,0.1377716064453125,260.1328125
712,0.15040230751037598,256.51171875
713,0.1276252269744873,260.91015625
714,0.11962413787841797,255.2734375
715,0.11982011795043945,259.84375
716,0.13596463203430176,255.2265625
717,0.11273908615112305,259.30859375
718,0.15944314002990723,256.58203125
719,0.12354207038879395,259.4765625
720,0.08712220191955566,260.54296875
721,0.11133241653442383,259.5390625
722,0.16138696670532227,255.609375
723,0.1225578784942627,260.85546875
724,0.13921141624450684,255.07421875
725,0.18280768394470215,261.30859375
726,0.09699797630310059,253.7890625
727,0.13658809661865234,262.1796875
728,0.09206295013427734,256.09375
729,0.20861411094665527,264.34765625
730,0.13578104972839355,266.296875
731,0.12465667724609375,264.21875
732,0.1572713851928711,264.921875
733,0.10452866554260254,265.49609375
734,0.12085723876953125,267.09765625
735,0.09134650230407715,267.8671875
736,0.14167046546936035,258.2109375
737,0.14346814155578613,264.86328125
738,0.11768198013305664,264.1328125
739,0.1457655429840088,267.578125
740,0.09995532035827637,267.4453125
741,0.1255502700805664,268.00390625
742,0.12862539291381836,257.421875
743,0.12529778480529785,262.59375
744,0.11775088310241699,256.3359375
745,0.14756464958190918,266.0
746,0.1235811710357666,257.9375
747,0.1503593921661377,265.94921875
748,0.1327524185180664,267.57421875
749,0.12337517738342285,266.41015625
750,0.10374951362609863,266.1015625
751,0.14067816734313965,268.2734375
752,0.13061857223510742,258.6328125
753,0.1319131851196289,267.07421875
754,0.12785887718200684,266.44140625
755,0.1641395092010498,259.53125
756,0.1244058609008789,265.06640625
757,0.13405489921569824,257.12890625
758,0.15514659881591797,267.9609375
759,0.11810946464538574,258.37109375
760,0.1544485092163086,268.69921875
761,0.13558530807495117,262.96484375
762,0.10927700996398926,264.16015625
763,0.1348118782043457,259.953125
764,0.12522292137145996,265.85546875
765,0.16345977783203125,260.87890625
766,0.12679839134216309,267.24609375
767,0.12776589393615723,260.3828125
768,0.15607929229736328,269.65625
769,0.11530041694641113,259.5625
770,0.17792963981628418,262.328125
771,0.15936017036437988,267.203125
772,0.15286564826965332,272.42578125
773,0.13708901405334473,270.15625
774,0.16059446334838867,261.1953125
775,0.1485884189605713,270.59765625
776,0.13568639755249023,261.8984375
777,0.13056397438049316,270.5234375
778,0.13521695137023926,261.484375
779,0.12671375274658203,270.2890625
780,0.11626863479614258,261.24609375
781,0.145432710647583,270.5390625
782,0.14827513694763184,261.1640625
783,0.11268091201782227,266.48828125
784,0.1362013816833496,260.6328125
785,0.1457200050354004,269.16015625
786,0.12992238998413086,261.87890625
787,0.13499069213867188,268.80859375
788,0.11787557601928711,263.8125
789,0.13948988914489746,269.71875
790,0.13106608390808105,266.4921875
791,0.15637683868408203,271.50390625
792,0.13047051429748535,272.7890625
793,0.13915610313415527,270.18359375
794,0.14066576957702637,272.66796875
795,0.13393163681030273,265.765625
796,0.11995077133178711,269.77734375
797,0.13815760612487793,263.109375
798,0.153764009475708,272.28515625
799,0.14339375495910645,262.84375
800,0.16709303855895996,270.203125
801,0.1533966064453125,266.04296875
802,0.13773465156555176,271.88671875
803,0.1311783790588379,273.5234375
804,0.08887577056884766,272.30078125
805,0.15766096115112305,264.1171875
806,0.12837648391723633,270.61328125
807,0.12752056121826172,267.65625
808,0.12289547920227051,270.5859375
809,0.1522529125213623,266.41796875
810,0.13042783737182617,272.18359375
811,0.11261701583862305,276.6796875
812,0.11618423461914062,275.4140625
813,0.1402902603149414,265.0859375
814,0.18566298484802246,264.91796875
815,0.11902832984924316,270.51171875
816,0.16653656959533691,267.69140625
817,0.10949993133544922,271.06640625
818,0.1600637435913086,266.25390625
819,0.11271023750305176,271.8515625
820,0.15057897567749023,266.078125
821,0.14380812644958496,273.28125
822,0.12245464324951172,268.109375
823,0.14754509925842285,275.828125
824,0.14295411109924316,266.97265625
825,0.12154960632324219,270.57421875
826,0.1303558349609375,266.4921875
827,0.13491415977478027,275.26953125
828,0.12053179740905762,266.37109375
829,0.12952542304992676,273.66796875
830,0.11609721183776855,265.83984375
831,0.14626717567443848,272.8828125
832,0.14456415176391602,270.8359375
833,0.1257035732269287,272.56640625
834,0.14103031158447266,268.92578125
835,0.14739584922790527,274.73046875
