file,width,height,size
14304.jpg,1300.0,1002.0,1302600.0
14305.jpg,1000.0,1209.0,1209000.0
14306.jpg,1075.0,850.0,913750.0
14307.jpg,1200.0,832.0,998400.0
14308.jpg,1306.0,1000.0,1306000.0
14309.jpg,1300.0,1024.0,1331200.0
14310.jpg,1042.0,900.0,937800.0
14311.jpg,1036.0,1300.0,1346800.0
14312.jpg,1422.0,1000.0,1422000.0
14313.jpg,1026.0,1300.0,1333800.0
14314.jpg,1000.0,1188.0,1188000.0
14315.jpg,1000.0,1248.0,1248000.0
14316.jpg,1006.0,1300.0,1307800.0
14317.jpg,1007.0,1300.0,1309100.0
14318.jpg,1239.0,1000.0,1239000.0
14319.jpg,1300.0,1012.0,1315600.0
14320.jpg,1000.0,1544.0,1544000.0
14321.jpg,1031.0,1300.0,1340300.0
14322.jpg,1036.0,1300.0,1346800.0
14323.jpg,600.0,1106.0,663600.0
14324.jpg,1404.0,1100.0,1544400.0
14325.jpg,1217.0,900.0,1095300.0
14326.jpg,1045.0,1300.0,1358500.0
14327.jpg,986.0,700.0,690200.0
14328.jpg,1039.0,800.0,831200.0
14329.jpg,1129.0,900.0,1016100.0
14330.jpg,1300.0,1026.0,1333800.0
14331.jpg,800.0,1028.0,822400.0
14332.jpg,1309.0,1000.0,1309000.0
14333.jpg,1000.0,1254.0,1254000.0
14334.jpg,900.0,1128.0,1015200.0
14335.jpg,1084.0,1400.0,1517600.0
14336.jpg,1403.0,1441.0,2021723.0
14337.jpg,1300.0,1013.0,1316900.0
14338.jpg,1000.0,1521.0,1521000.0
14339.jpg,1034.0,1400.0,1447600.0
14340.jpg,1407.0,1000.0,1407000.0
14341.jpg,1250.0,971.0,1213750.0
14342.jpg,1568.0,1172.0,1837696.0
14343.jpg,1000.0,1321.0,1321000.0
14344.jpg,1000.0,1425.0,1425000.0
14345.jpg,1636.0,1125.0,1840500.0
14346.jpg,1000.0,1310.0,1310000.0
14347.jpg,1339.0,1000.0,1339000.0
14348.jpg,1000.0,1331.0,1331000.0
14349.jpg,1606.0,1200.0,1927200.0
14350.jpg,1439.0,1000.0,1439000.0
14351.jpg,1571.0,1159.0,1820789.0
14352.jpg,1000.0,1583.0,1583000.0
14353.jpg,1000.0,1334.0,1334000.0
14354.jpg,573.0,1200.0,687600.0
14355.jpg,1300.0,1014.0,1318200.0
14356.jpg,1300.0,1008.0,1310400.0
14357.jpg,1047.0,1400.0,1465800.0
14358.jpg,1364.0,1000.0,1364000.0
14359.jpg,1421.0,1000.0,1421000.0
14360.jpg,1306.0,1000.0,1306000.0
14361.jpg,1000.0,1415.0,1415000.0
14362.jpg,900.0,1665.0,1498500.0
14363.jpg,1027.0,1300.0,1335100.0
14364.jpg,1400.0,1001.0,1401400.0
14365.jpg,1092.0,1300.0,1419600.0
14366.jpg,812.0,1000.0,812000.0
14367.jpg,1400.0,1025.0,1435000.0
14368.jpg,1427.0,1050.0,1498350.0
14369.jpg,1101.0,1400.0,1541400.0
14370.jpg,1300.0,905.0,1176500.0
14371.jpg,1419.0,1000.0,1419000.0
14372.jpg,1306.0,1000.0,1306000.0
14373.jpg,1292.0,800.0,1033600.0
14374.jpg,1207.0,1000.0,1207000.0
14375.jpg,1400.0,1009.0,1412600.0
14376.jpg,1405.0,1000.0,1405000.0
14377.jpg,1060.0,900.0,954000.0
14378.jpg,1400.0,1004.0,1405600.0
14379.jpg,1040.0,1400.0,1456000.0
14380.jpg,1100.0,1249.0,1373900.0
14381.jpg,800.0,1021.0,816800.0
14382.jpg,850.0,1029.0,874650.0
14383.jpg,1168.0,750.0,876000.0
14384.jpg,1183.0,900.0,1064700.0
14385.jpg,850.0,1145.0,973250.0
14386.jpg,1600.0,804.0,1286400.0
14387.jpg,1263.0,900.0,1136700.0
14388.jpg,1200.0,945.0,1134000.0
14389.jpg,2100.0,767.0,1610700.0
14390.jpg,1343.0,1000.0,1343000.0
14391.jpg,1382.0,1000.0,1382000.0
14392.jpg,1060.0,1600.0,1696000.0
14393.jpg,1300.0,1024.0,1331200.0
14394.jpg,1433.0,1100.0,1576300.0
14395.jpg,1086.0,1400.0,1520400.0
14396.jpg,1113.0,1500.0,1669500.0
14397.jpg,1107.0,1500.0,1660500.0
14398.jpg,1159.0,1300.0,1506700.0
14399.jpg,1135.0,1000.0,1135000.0
14400.jpg,1149.0,900.0,1034100.0
14401.jpg,1000.0,1302.0,1302000.0
14402.jpg,1200.0,924.0,1108800.0
14403.jpg,900.0,1308.0,1177200.0
14404.jpg,1000.0,1341.0,1341000.0
14405.jpg,1000.0,1468.0,1468000.0
14406.jpg,1313.0,1100.0,1444300.0
14407.jpg,1307.0,1000.0,1307000.0
14408.jpg,960.0,763.0,732480.0
14464.jpg,810.0,950.0,769500.0
14473.jpg,1476.0,1000.0,1476000.0
14474.jpg,740.0,1015.0,751100.0
14475.jpg,594.0,750.0,445500.0
14476.jpg,1059.0,1300.0,1376700.0
14477.jpg,1054.0,1300.0,1370200.0
14478.jpg,926.0,1200.0,1111200.0
14479.jpg,775.0,495.0,383625.0
14480.jpg,864.0,822.0,710208.0
14481.jpg,684.0,815.0,557460.0
14482.jpg,800.0,1014.0,811200.0
14483.jpg,695.0,861.0,598395.0
14484.jpg,950.0,1243.0,1180850.0
14485.jpg,693.0,1100.0,762300.0
14486.jpg,800.0,800.0,640000.0
14487.jpg,786.0,1058.0,831588.0
14488.jpg,901.0,1100.0,991100.0
14489.jpg,683.0,1040.0,710320.0
14490.jpg,770.0,1095.0,843150.0
14491.jpg,970.0,990.0,960300.0
14492.jpg,850.0,1143.0,971550.0
14496.jpg,1023.0,800.0,818400.0
14497.jpg,1461.0,1000.0,1461000.0
14498.jpg,550.0,472.0,259600.0
14499.jpg,1737.0,1100.0,1910700.0
14500.jpg,900.0,1147.0,1032300.0
14501.jpg,1049.0,800.0,839200.0
14502.jpg,668.0,802.0,535736.0
14503.jpg,962.0,805.0,774410.0
14504.jpg,775.0,958.0,742450.0
14505.jpg,1700.0,1208.0,2053600.0
14506.jpg,883.0,1244.0,1098452.0
14507.jpg,750.0,1154.0,865500.0
14508.jpg,900.0,1138.0,1024200.0
14509.jpg,831.0,1001.0,831831.0
14511.jpg,1103.0,1600.0,1764800.0
14513.jpg,1010.0,900.0,909000.0
14514.jpg,1456.0,770.0,1121120.0
14515.jpg,1200.0,828.0,993600.0
14516.jpg,1351.0,700.0,945700.0
14517.jpg,1190.0,1300.0,1547000.0
14519.jpg,1045.0,1366.0,1427470.0
14521.jpg,1000.0,782.0,782000.0
14522.jpg,872.0,1078.0,940016.0
14524.jpg,750.0,892.0,669000.0
14525.jpg,1200.0,1277.0,1532400.0
14526.jpg,970.0,994.0,964180.0
14527.jpg,908.0,730.0,662840.0
14528.jpg,1075.0,690.0,741750.0
14529.jpg,962.0,814.0,783068.0
14530.jpg,581.0,911.0,529291.0
14531.jpg,561.0,600.0,336600.0
14532.jpg,821.0,939.0,770919.0
14533.jpg,1500.0,602.0,903000.0
14534.jpg,1700.0,569.0,967300.0
14535.jpg,1406.0,550.0,773300.0
14536.jpg,708.0,1600.0,1132800.0
14537.jpg,670.0,1562.0,1046540.0
14538.jpg,1145.0,920.0,1053400.0
14539.jpg,600.0,1997.0,1198200.0
14540.jpg,600.0,1950.0,1170000.0
14541.jpg,600.0,2019.0,1211400.0
14542.jpg,600.0,2082.0,1249200.0
14543.jpg,600.0,1995.0,1197000.0
14544.jpg,1100.0,1111.0,1222100.0
14545.jpg,1100.0,1106.0,1216600.0
14546.jpg,1598.0,1000.0,1598000.0
14547.jpg,1100.0,1114.0,1225400.0
14548.jpg,1100.0,1127.0,1239700.0
14549.jpg,1000.0,1027.0,1027000.0
14550.jpg,1083.0,900.0,974700.0
14551.jpg,800.0,979.0,783200.0
14552.jpg,1000.0,1168.0,1168000.0
14553.jpg,800.0,1544.0,1235200.0
14554.jpg,408.0,1431.0,583848.0
14555.jpg,886.0,1250.0,1107500.0
14556.jpg,652.0,980.0,638960.0
14557.jpg,1000.0,1149.0,1149000.0
14558.jpg,680.0,882.0,599760.0
14560.jpg,791.0,556.0,439796.0
14561.jpg,1182.0,1500.0,1773000.0
14562.jpg,900.0,1240.0,1116000.0
14563.jpg,1000.0,1301.0,1301000.0
14564.jpg,900.0,1463.0,1316700.0
14565.jpg,1500.0,1165.0,1747500.0
14566.jpg,1134.0,1300.0,1474200.0
14567.jpg,1516.0,1100.0,1667600.0
14568.jpg,1178.0,1500.0,1767000.0
14569.jpg,1000.0,1237.0,1237000.0
14570.jpg,750.0,1036.0,777000.0
14571.jpg,829.0,1009.0,836461.0
14572.jpg,1181.0,1500.0,1771500.0
14573.jpg,1000.0,1375.0,1375000.0
14575.jpg,800.0,950.0,760000.0
14576.jpg,850.0,1117.0,949450.0
14577.jpg,1056.0,924.0,975744.0
14578.jpg,800.0,1013.0,810400.0
14579.jpg,750.0,1057.0,792750.0
14581.jpg,809.0,1185.0,958665.0
14582.jpg,1400.0,1104.0,1545600.0
14583.jpg,608.0,1005.0,611040.0
14584.jpg,1500.0,1204.0,1806000.0
14585.jpg,1300.0,1014.0,1318200.0
14586.jpg,1402.0,1201.0,1683802.0
14587.jpg,1400.0,982.0,1374800.0
14588.jpg,1095.0,780.0,854100.0
14589.jpg,850.0,1034.0,878900.0
14590.jpg,1006.0,1317.0,1324902.0
14591.jpg,900.0,1404.0,1263600.0
14592.jpg,1277.0,1100.0,1404700.0
14593.jpg,801.0,1028.0,823428.0
14594.jpg,730.0,1007.0,735110.0
14595.jpg,985.0,769.0,757465.0
14596.jpg,760.0,992.0,753920.0
14597.jpg,1400.0,1118.0,1565200.0
14598.jpg,1080.0,770.0,831600.0
14599.jpg,1200.0,1005.0,1206000.0
14600.jpg,900.0,1024.0,921600.0
14601.jpg,800.0,1024.0,819200.0
14602.jpg,947.0,650.0,615550.0
14603.jpg,801.0,1405.0,1125405.0
14604.jpg,1020.0,1200.0,1224000.0
14605.jpg,628.0,800.0,502400.0
14606.jpg,750.0,1125.0,843750.0
14607.jpg,850.0,1206.0,1025100.0
14608.jpg,1206.0,1255.0,1513530.0
14609.jpg,1058.0,1001.0,1059058.0
14610.jpg,1000.0,1525.0,1525000.0
14611.jpg,800.0,1322.0,1057600.0
14612.jpg,850.0,1198.0,1018300.0
14614.jpg,869.0,800.0,695200.0
14615.jpg,1051.0,1350.0,1418850.0
14617.jpg,1447.0,750.0,1085250.0
14618.jpg,800.0,1140.0,912000.0
14619.jpg,850.0,739.0,628150.0
14620.jpg,1073.0,1253.0,1344469.0
14622.jpg,1002.0,1255.0,1257510.0
14623.jpg,1009.0,1200.0,1210800.0
14624.jpg,600.0,853.0,511800.0
14625.jpg,700.0,851.0,595700.0
14627.jpg,832.0,1000.0,832000.0
14641.jpg,1007.0,798.0,803586.0
14642.jpg,807.0,1064.0,858648.0
14643.jpg,850.0,1050.0,892500.0
14644.jpg,682.0,850.0,579700.0
14645.jpg,950.0,1139.0,1082050.0
14646.jpg,1074.0,802.0,861348.0
14647.jpg,900.0,1157.0,1041300.0
14649.jpg,732.0,900.0,658800.0
14650.jpg,1078.0,800.0,862400.0
14651.jpg,861.0,990.0,852390.0
14652.jpg,1258.0,850.0,1069300.0
14653.jpg,1100.0,1437.0,1580700.0
14654.jpg,1021.0,1049.0,1071029.0
14655.jpg,1107.0,900.0,996300.0
14656.jpg,700.0,867.0,606900.0
14657.jpg,1080.0,1400.0,1512000.0
14658.jpg,818.0,1020.0,834360.0
14659.jpg,810.0,1028.0,832680.0
14660.jpg,1400.0,1012.0,1416800.0
14661.jpg,1075.0,797.0,856775.0
14662.jpg,1023.0,840.0,859320.0
14674.jpg,1110.0,770.0,854700.0
14675.jpg,1250.0,858.0,1072500.0
14677.jpg,1167.0,1400.0,1633800.0
14678.jpg,1294.0,900.0,1164600.0
14679.jpg,900.0,1177.0,1059300.0
14680.jpg,1002.0,1255.0,1257510.0
14684.jpg,786.0,1121.0,881106.0
14685.jpg,900.0,1313.0,1181700.0
14687.jpg,1416.0,1000.0,1416000.0
14689.jpg,777.0,1060.0,823620.0
14690.jpg,1000.0,1102.0,1102000.0
14691.jpg,387.0,490.0,189630.0
14692.jpg,720.0,1159.0,834480.0
14693.jpg,942.0,1200.0,1130400.0
14694.jpg,562.0,900.0,505800.0
14695.jpg,757.0,900.0,681300.0
14696.jpg,971.0,1250.0,1213750.0
14699.jpg,770.0,1177.0,906290.0
14700.jpg,1067.0,770.0,821590.0
14701.jpg,1063.0,770.0,818510.0
14702.jpg,850.0,1118.0,950300.0
14703.jpg,850.0,1130.0,960500.0
14704.jpg,1100.0,808.0,888800.0
14705.jpg,1100.0,802.0,882200.0
14706.jpg,1069.0,1300.0,1389700.0
14707.jpg,1000.0,1226.0,1226000.0
14708.jpg,964.0,1200.0,1156800.0
14709.jpg,1400.0,935.0,1309000.0
14710.jpg,1400.0,949.0,1328600.0
14711.jpg,1000.0,1228.0,1228000.0
14712.jpg,1400.0,820.0,1148000.0
14713.jpg,1400.0,829.0,1160600.0
14715.jpg,850.0,1100.0,935000.0
14718.jpg,1070.0,1300.0,1391000.0
14719.jpg,1009.0,1300.0,1311700.0
14720.jpg,1000.0,1333.0,1333000.0
14721.jpg,936.0,1250.0,1170000.0
14722.jpg,1200.0,1018.0,1221600.0
14725.jpg,576.0,840.0,483840.0
14747.jpg,750.0,1165.0,873750.0
14748.jpg,750.0,1124.0,843000.0
14749.jpg,620.0,750.0,465000.0
14750.jpg,600.0,957.0,574200.0
14760.jpg,1055.0,1600.0,1688000.0
14761.jpg,698.0,500.0,349000.0
14765.jpg,840.0,1122.0,942480.0
14807.jpg,1617.0,1000.0,1617000.0
14808.jpg,1300.0,800.0,1040000.0
14809.jpg,1300.0,810.0,1053000.0
14811.jpg,752.0,1100.0,827200.0
14812.jpg,1000.0,1318.0,1318000.0
14814.jpg,600.0,961.0,576600.0
14817.jpg,774.0,1130.0,874620.0
14818.jpg,742.0,1140.0,845880.0
14819.jpg,769.0,1100.0,845900.0
14820.jpg,775.0,1100.0,852500.0
14821.jpg,867.0,1200.0,1040400.0
14822.jpg,1148.0,780.0,895440.0
14823.jpg,1082.0,750.0,811500.0
14824.jpg,1221.0,800.0,976800.0
14825.jpg,1057.0,900.0,951300.0
14826.jpg,900.0,1309.0,1178100.0
14827.jpg,859.0,1200.0,1030800.0
14828.jpg,850.0,1368.0,1162800.0
14829.jpg,1000.0,1200.0,1200000.0
14830.jpg,1067.0,980.0,1045660.0
14831.jpg,960.0,1094.0,1050240.0
14832.jpg,1000.0,1280.0,1280000.0
14833.jpg,1018.0,960.0,977280.0
14834.jpg,847.0,1150.0,974050.0
14835.jpg,1000.0,1211.0,1211000.0
14836.jpg,1000.0,1198.0,1198000.0
14837.jpg,750.0,1154.0,865500.0
14838.jpg,1000.0,1134.0,1134000.0
14839.jpg,568.0,1200.0,681600.0
14840.jpg,1400.0,864.0,1209600.0
14841.jpg,1062.0,1167.0,1239354.0
14842.jpg,876.0,970.0,849720.0
14843.jpg,900.0,1179.0,1061100.0
14844.jpg,864.0,951.0,821664.0
14845.jpg,1134.0,780.0,884520.0
14846.jpg,850.0,1021.0,867850.0
14847.jpg,988.0,900.0,889200.0
14848.jpg,966.0,920.0,888720.0
14849.jpg,850.0,1102.0,936700.0
14850.jpg,834.0,1100.0,917400.0
14851.jpg,1088.0,850.0,924800.0
14852.jpg,1472.0,602.0,886144.0
14853.jpg,1373.0,750.0,1029750.0
14854.jpg,860.0,950.0,817000.0
14855.jpg,851.0,939.0,799089.0
14856.jpg,1230.0,684.0,841320.0
14857.jpg,865.0,1000.0,865000.0
14858.jpg,1184.0,930.0,1101120.0
14859.jpg,912.0,1050.0,957600.0
14860.jpg,1113.0,900.0,1001700.0
14861.jpg,857.0,1100.0,942700.0
14862.jpg,800.0,1356.0,1084800.0
14863.jpg,755.0,1180.0,890900.0
14864.jpg,765.0,1180.0,902700.0
14865.jpg,800.0,1072.0,857600.0
14866.jpg,706.0,1000.0,706000.0
14867.jpg,900.0,1085.0,976500.0
14868.jpg,666.0,1250.0,832500.0
14869.jpg,800.0,1105.0,884000.0
14870.jpg,1052.0,1000.0,1052000.0
14871.jpg,800.0,1154.0,923200.0
14872.jpg,1182.0,810.0,957420.0
14873.jpg,876.0,950.0,832200.0
14874.jpg,1190.0,800.0,952000.0
14875.jpg,944.0,650.0,613600.0
14876.jpg,965.0,950.0,916750.0
14877.jpg,893.0,870.0,776910.0
14878.jpg,1135.0,850.0,964750.0
14879.jpg,1195.0,800.0,956000.0
14880.jpg,1123.0,780.0,875940.0
14881.jpg,986.0,1020.0,1005720.0
14882.jpg,818.0,960.0,785280.0
14883.jpg,1074.0,850.0,912900.0
14884.jpg,813.0,1150.0,934950.0
14885.jpg,1098.0,1000.0,1098000.0
14886.jpg,723.0,1100.0,795300.0
14887.jpg,1703.0,580.0,987740.0
14888.jpg,1418.0,690.0,978420.0
14889.jpg,932.0,1200.0,1118400.0
14890.jpg,1028.0,930.0,956040.0
14891.jpg,1161.0,800.0,928800.0
14892.jpg,751.0,1070.0,803570.0
14893.jpg,700.0,1111.0,777700.0
14894.jpg,1071.0,1059.0,1134189.0
14895.jpg,991.0,1032.0,1022712.0
14896.jpg,625.0,916.0,572500.0
14897.jpg,837.0,1001.0,837837.0
14899.jpg,874.0,1200.0,1048800.0
14900.jpg,900.0,882.0,793800.0
14902.jpg,1373.0,850.0,1167050.0
14903.jpg,1085.0,830.0,900550.0
14904.jpg,900.0,1157.0,1041300.0
14905.jpg,1376.0,850.0,1169600.0
14906.jpg,867.0,1200.0,1040400.0
14907.jpg,881.0,1050.0,925050.0
14908.jpg,701.0,1024.0,717824.0
14909.jpg,1342.0,850.0,1140700.0
14910.jpg,744.0,1200.0,892800.0
14911.jpg,816.0,1200.0,979200.0
14912.jpg,985.0,860.0,847100.0
14913.jpg,1339.0,850.0,1138150.0
14914.jpg,772.0,970.0,748840.0
14915.jpg,812.0,950.0,771400.0
14916.jpg,956.0,800.0,764800.0
14917.jpg,693.0,1300.0,900900.0
14918.jpg,1212.0,800.0,969600.0
14919.jpg,1204.0,800.0,963200.0
14920.jpg,969.0,900.0,872100.0
14921.jpg,1202.0,800.0,961600.0
14922.jpg,800.0,1091.0,872800.0
14923.jpg,900.0,1069.0,962100.0
14924.jpg,1044.0,900.0,939600.0
14925.jpg,830.0,1020.0,846600.0
14926.jpg,900.0,1145.0,1030500.0
14927.jpg,1223.0,800.0,978400.0
14928.jpg,1212.0,780.0,945360.0
14929.jpg,810.0,1150.0,931500.0
14930.jpg,610.0,1227.0,748470.0
14931.jpg,937.0,1020.0,955740.0
14932.jpg,1201.0,800.0,960800.0
14933.jpg,849.0,1150.0,976350.0
14934.jpg,700.0,1116.0,781200.0
14935.jpg,600.0,1480.0,888000.0
14936.jpg,1192.0,800.0,953600.0
14937.jpg,871.0,860.0,749060.0
14938.jpg,700.0,1170.0,819000.0
14939.jpg,1309.0,850.0,1112650.0
14940.jpg,1344.0,1101.0,1479744.0
14941.jpg,1312.0,850.0,1115200.0
14942.jpg,1176.0,800.0,940800.0
14943.jpg,1366.0,800.0,1092800.0
14944.jpg,829.0,1150.0,953350.0
14945.jpg,1102.0,800.0,881600.0
14946.jpg,652.0,1500.0,978000.0
14947.jpg,629.0,1500.0,943500.0
14948.jpg,629.0,1500.0,943500.0
14949.jpg,650.0,1500.0,975000.0
14950.jpg,692.0,1500.0,1038000.0
14951.jpg,661.0,1500.0,991500.0
14952.jpg,1094.0,800.0,875200.0
14953.jpg,644.0,1000.0,644000.0
14954.jpg,852.0,805.0,685860.0
14955.jpg,818.0,850.0,695300.0
14956.jpg,733.0,900.0,659700.0
14957.jpg,907.0,980.0,888860.0
14958.jpg,941.0,925.0,870425.0
14959.jpg,1016.0,960.0,975360.0
14960.jpg,1070.0,1073.0,1148110.0
14961.jpg,900.0,1162.0,1045800.0
14962.jpg,873.0,1026.0,895698.0
14963.jpg,794.0,1100.0,873400.0
14964.jpg,1015.0,860.0,872900.0
14965.jpg,748.0,1102.0,824296.0
14966.jpg,1323.0,1300.0,1719900.0
14967.jpg,800.0,1273.0,1018400.0
14969.jpg,1000.0,1350.0,1350000.0
14970.jpg,889.0,907.0,806323.0
14971.jpg,750.0,1136.0,852000.0
14972.jpg,950.0,992.0,942400.0
14973.jpg,850.0,950.0,807500.0
14974.jpg,812.0,1150.0,933800.0
14975.jpg,556.0,2030.0,1128680.0
14976.jpg,762.0,884.0,673608.0
14979.jpg,900.0,1294.0,1164600.0
14980.jpg,611.0,850.0,519350.0
14981.jpg,900.0,1053.0,947700.0
14982.jpg,783.0,1050.0,822150.0
14983.jpg,804.0,501.0,402804.0
14984.jpg,876.0,741.0,649116.0
14985.jpg,798.0,900.0,718200.0
14986.jpg,787.0,926.0,728762.0
14987.jpg,836.0,1000.0,836000.0
14988.jpg,1204.0,680.0,818720.0
14996.jpg,1001.0,1120.0,1121120.0
14997.jpg,684.0,860.0,588240.0
14998.jpg,1001.0,1184.0,1185184.0
14999.jpg,932.0,1200.0,1118400.0
15000.jpg,1133.0,880.0,997040.0
15001.jpg,528.0,800.0,422400.0
15002.jpg,1050.0,1517.0,1592850.0
15003.jpg,1255.0,1237.0,1552435.0
15005.jpg,800.0,1176.0,940800.0
15006.jpg,900.0,1172.0,1054800.0
15008.jpg,1000.0,1356.0,1356000.0
15009.jpg,800.0,1096.0,876800.0
15018.jpg,1010.0,1215.0,1227150.0
15019.jpg,1034.0,1300.0,1344200.0
15020.jpg,950.0,1245.0,1182750.0
15021.jpg,900.0,1008.0,907200.0
15022.jpg,784.0,970.0,760480.0
15023.jpg,750.0,971.0,728250.0
15024.jpg,1000.0,1243.0,1243000.0
15025.jpg,609.0,811.0,493899.0
15026.jpg,1000.0,1235.0,1235000.0
15027.jpg,854.0,1000.0,854000.0
15028.jpg,800.0,1080.0,864000.0
15029.jpg,770.0,1300.0,1001000.0
15032.jpg,880.0,1203.0,1058640.0
15094.jpg,900.0,1152.0,1036800.0
15095.jpg,1000.0,1186.0,1186000.0
15099.jpg,1392.0,900.0,1252800.0
15100.jpg,760.0,1070.0,813200.0
15101.jpg,850.0,1091.0,927350.0
15102.jpg,711.0,1600.0,1137600.0
15103.jpg,1062.0,1400.0,1486800.0
15105.jpg,1020.0,1235.0,1259700.0
15106.jpg,700.0,1667.0,1166900.0
15107.jpg,920.0,1255.0,1154600.0
15110.jpg,738.0,1000.0,738000.0
15111.jpg,1234.0,1002.0,1236468.0
15113.jpg,1379.0,800.0,1103200.0
15114.jpg,1047.0,760.0,795720.0
15115.jpg,1100.0,644.0,708400.0
15116.jpg,1143.0,1300.0,1485900.0
15118.jpg,825.0,1100.0,907500.0
15119.jpg,776.0,679.0,526904.0
15121.jpg,750.0,1040.0,780000.0
15122.jpg,692.0,1080.0,747360.0
15123.jpg,700.0,1086.0,760200.0
15124.jpg,700.0,922.0,645400.0
15125.jpg,673.0,1200.0,807600.0
15126.jpg,1438.0,900.0,1294200.0
15127.jpg,820.0,1154.0,946280.0
15128.jpg,820.0,1150.0,943000.0
15129.jpg,1000.0,1174.0,1174000.0
15130.jpg,782.0,1002.0,783564.0
15131.jpg,1141.0,814.0,928774.0
15132.jpg,1204.0,900.0,1083600.0
15133.jpg,821.0,1001.0,821821.0
15150.jpg,673.0,867.0,583491.0
15152.jpg,1289.0,900.0,1160100.0
15154.jpg,650.0,644.0,418600.0
15155.jpg,840.0,1019.0,855960.0
15156.jpg,848.0,630.0,534240.0
15157.jpg,802.0,1002.0,803604.0
15160.jpg,1099.0,934.0,1026466.0
15172.jpg,900.0,638.0,574200.0
15173.jpg,1500.0,1209.0,1813500.0
15174.jpg,1400.0,1126.0,1576400.0
15176.jpg,1119.0,800.0,895200.0
15177.jpg,1130.0,785.0,887050.0
15178.jpg,1015.0,800.0,812000.0
15180.jpg,1111.0,770.0,855470.0
15187.jpg,1209.0,900.0,1088100.0
15188.jpg,1037.0,830.0,860710.0
15189.jpg,1105.0,850.0,939250.0
15203.jpg,722.0,900.0,649800.0
15205.jpg,1335.0,1000.0,1335000.0
15206.jpg,920.0,635.0,584200.0
15207.jpg,1255.0,945.0,1185975.0
15208.jpg,1308.0,900.0,1177200.0
15209.jpg,1048.0,1400.0,1467200.0
15210.jpg,1097.0,864.0,947808.0
15211.jpg,1025.0,812.0,832300.0
15212.jpg,992.0,700.0,694400.0
15213.jpg,1000.0,648.0,648000.0
15214.jpg,729.0,1400.0,1020600.0
15215.jpg,630.0,960.0,604800.0
15216.jpg,1029.0,1000.0,1029000.0
15218.jpg,1000.0,1359.0,1359000.0
15220.jpg,1073.0,900.0,965700.0
15221.jpg,963.0,800.0,770400.0
15222.jpg,850.0,1093.0,929050.0
15223.jpg,790.0,1900.0,1501000.0
15224.jpg,729.0,952.0,694008.0
15226.jpg,1255.0,864.0,1084320.0
15227.jpg,1252.0,830.0,1039160.0
15228.jpg,972.0,1253.0,1217916.0
15229.jpg,1000.0,1094.0,1094000.0
15230.jpg,1580.0,900.0,1422000.0
15231.jpg,1403.0,900.0,1262700.0
15234.jpg,1255.0,932.0,1169660.0
15235.jpg,1255.0,919.0,1153345.0
15236.jpg,1050.0,820.0,861000.0
15237.jpg,1170.0,950.0,1111500.0
15238.jpg,1165.0,950.0,1106750.0
15239.jpg,1162.0,950.0,1103900.0
15240.jpg,1159.0,950.0,1101050.0
15241.jpg,1119.0,900.0,1007100.0
15242.jpg,1028.0,1297.0,1333316.0
15243.jpg,1079.0,1300.0,1402700.0
15244.jpg,1400.0,938.0,1313200.0
15245.jpg,947.0,1200.0,1136400.0
15246.jpg,1000.0,1220.0,1220000.0
15247.jpg,1516.0,900.0,1364400.0
15248.jpg,1407.0,900.0,1266300.0
15249.jpg,1015.0,1200.0,1218000.0
15250.jpg,1527.0,1000.0,1527000.0
15251.jpg,1254.0,1000.0,1254000.0
15252.jpg,1500.0,919.0,1378500.0
15253.jpg,1500.0,944.0,1416000.0
15254.jpg,1500.0,936.0,1404000.0
15255.jpg,1500.0,947.0,1420500.0
15256.jpg,1000.0,1324.0,1324000.0
15257.jpg,756.0,1600.0,1209600.0
15258.jpg,1100.0,1177.0,1294700.0
15259.jpg,1069.0,1300.0,1389700.0
15260.jpg,1500.0,914.0,1371000.0
15261.jpg,1550.0,900.0,1395000.0
15262.jpg,1011.0,1300.0,1314300.0
15263.jpg,1400.0,962.0,1346800.0
15269.jpg,800.0,1007.0,805600.0
15270.jpg,914.0,1103.0,1008142.0
15271.jpg,900.0,1038.0,934200.0
15272.jpg,850.0,980.0,833000.0
15273.jpg,800.0,968.0,774400.0
15275.jpg,1000.0,1324.0,1324000.0
15276.jpg,646.0,800.0,516800.0
15277.jpg,1033.0,1300.0,1342900.0
15279.jpg,1177.0,950.0,1118150.0
15282.jpg,900.0,1225.0,1102500.0
15283.jpg,850.0,1184.0,1006400.0
15284.jpg,570.0,879.0,501030.0
15285.jpg,569.0,651.0,370419.0
15287.jpg,1150.0,917.0,1054550.0
15288.jpg,520.0,390.0,202800.0
15289.jpg,520.0,390.0,202800.0
15290.jpg,520.0,390.0,202800.0
15291.jpg,1018.0,1247.0,1269446.0
15292.jpg,1033.0,1133.0,1170389.0
15293.jpg,1049.0,1200.0,1258800.0
15294.jpg,1172.0,1000.0,1172000.0
15295.jpg,646.0,800.0,516800.0
15296.jpg,665.0,820.0,545300.0
15297.jpg,700.0,1226.0,858200.0
15298.jpg,682.0,820.0,559240.0
15299.jpg,900.0,1033.0,929700.0
15300.jpg,652.0,800.0,521600.0
15301.jpg,1300.0,1047.0,1361100.0
15302.jpg,1000.0,1170.0,1170000.0
15303.jpg,825.0,1800.0,1485000.0
15304.jpg,668.0,900.0,601200.0
15305.jpg,910.0,1119.0,1018290.0
